12.8166	45.2166
13.4501	44.4483
14.0519	43.6554
15.6934	42.06018
17.6608	40.9006
21.24528	39.59618
24.9595	38.7303
30.1873	38.0464
35.4514	37.7769
36.8538	37.7701
